group,metric,label,cc_iso3c,raw_value,value,imputed,radar_x,radar_y,data_label,hover_label
reg,reg_engmnt_primary,Stakeholders for primary law,SWE,0.5118110236220472,0.5118110236220472,,-0.32898578448523647,-0.3920699905727054,0.51,"SWE - Stakeholders
for primary law:
0.51"
reg,reg_engmnt_primary,Stakeholders for primary law,TUR,0.31889763779527563,0.31889763779527563,,-0.20498345033310889,-0.24428976335683958,0.32,"TUR - Stakeholders
for primary law:
0.32"
reg,reg_engmnt_primary,Stakeholders for primary law,USA,0.6800524934383202,,0.6800524934383202,-0.4371293167185885,-0.5209504336276307,0.68,"USA - Stakeholders
for primary law:
0.68 (imputed)"
reg,reg_engmnt_secondary,Stakeholders for secondary law,AUS,0.6945606694560669,0.6945606694560669,,-0.6840087322176842,-0.12060919453016943,0.69,"AUS - Stakeholders
for secondary law:
0.69"
reg,reg_engmnt_secondary,Stakeholders for secondary law,AUT,0.04602510460251046,0.04602510460251046,,-0.045325879845750164,-0.007992175541155807,0.05,"AUT - Stakeholders
for secondary law:
0.05"
reg,reg_engmnt_secondary,Stakeholders for secondary law,BEL,0.47280334728033474,0.47280334728033474,,-0.4656204020517971,-0.0821014396500551,0.47,"BEL - Stakeholders
for secondary law:
0.47"
reg,reg_engmnt_secondary,Stakeholders for secondary law,BGR,0.49037656903765686,,0.49037656903765686,-0.4829266470838108,-0.08515299758395094,0.49,"BGR - Stakeholders
for secondary law:
0.49 (imputed)"
reg,reg_engmnt_secondary,Stakeholders for secondary law,CAN,0.9456066945606696,0.9456066945606696,,-0.9312408041035943,-0.1642028793001102,0.95,"CAN - Stakeholders
for secondary law:
0.95"
reg,reg_engmnt_secondary,Stakeholders for secondary law,CHE,0.5104602510460251,0.5104602510460251,,-0.5027052128346836,-0.0886404923655462,0.51,"CHE - Stakeholders
for secondary law:
0.51"
reg,reg_engmnt_secondary,Stakeholders for secondary law,CHL,0.1673640167364017,0.1673640167364017,,-0.16482138125727333,-0.029062456513293842,0.17,"CHL - Stakeholders
for secondary law:
0.17"
reg,reg_engmnt_secondary,Stakeholders for secondary law,CZE,0.3138075313807531,0.3138075313807531,,-0.30904008985738746,-0.054492105962425944,0.31,"CZE - Stakeholders
for secondary law:
0.31"
reg,reg_engmnt_secondary,Stakeholders for secondary law,DEU,0.3556485355648536,0.3556485355648536,,-0.3502454351717058,-0.06175772009074942,0.36,"DEU - Stakeholders
for secondary law:
0.36"
reg,reg_engmnt_secondary,Stakeholders for secondary law,DNK,0.3849372384937239,0.3849372384937239,,-0.37908917689172866,-0.06684364998057585,0.38,"DNK - Stakeholders
for secondary law:
0.38"
reg,reg_engmnt_secondary,Stakeholders for secondary law,ESP,0.39748953974895407,0.39748953974895407,,-0.3914507804860242,-0.06902333421907289,0.40,"ESP - Stakeholders
for secondary law:
0.40"
reg,reg_engmnt_secondary,Stakeholders for secondary law,EST,0.702928870292887,0.702928870292887,,-0.6922498012805478,-0.12206231735583412,0.70,"EST - Stakeholders
for secondary law:
0.70"
reg,reg_engmnt_secondary,Stakeholders for secondary law,FIN,0.4937238493723849,0.4937238493723849,,-0.4862230747089562,-0.08573424671421682,0.49,"FIN - Stakeholders
for secondary law:
0.49"
reg,reg_engmnt_secondary,Stakeholders for secondary law,FRA,0.5523012552301255,0.5523012552301255,,-0.5439105581490019,-0.09590610649386967,0.55,"FRA - Stakeholders
for secondary law:
0.55"
reg,reg_engmnt_secondary,Stakeholders for secondary law,GBR,0.8284518828451883,0.8284518828451883,,-0.8158658372235029,-0.14385915974080452,0.83,"GBR - Stakeholders
for secondary law:
0.83"
reg,reg_engmnt_secondary,Stakeholders for secondary law,GRC,0.2384937238493724,0.2384937238493724,,-0.23487046829161448,-0.04141400053144372,0.24,"GRC - Stakeholders
for secondary law:
0.24"
reg,reg_engmnt_secondary,Stakeholders for secondary law,HRV,0.4970711297071129,,0.4970711297071129,-0.4895195023341017,-0.0863154958444827,0.50,"HRV - Stakeholders
for secondary law:
0.50 (imputed)"
reg,reg_engmnt_secondary,Stakeholders for secondary law,HUN,0.1213389121338912,0.1213389121338912,,-0.11949550141152314,-0.02107028097213803,0.12,"HUN - Stakeholders
for secondary law:
0.12"
reg,reg_engmnt_secondary,Stakeholders for secondary law,IRL,0,0,,-0,-0,0.00,"IRL - Stakeholders
for secondary law:
0.00"
reg,reg_engmnt_secondary,Stakeholders for secondary law,ISL,0.2677824267782427,0.2677824267782427,,-0.2637142100116373,-0.04649993042127015,0.27,"ISL - Stakeholders
for secondary law:
0.27"
reg,reg_engmnt_secondary,Stakeholders for secondary law,ISR,0.6861924686192468,0.6861924686192468,,-0.6757676631548205,-0.11915607170450472,0.69,"ISR - Stakeholders
for secondary law:
0.69"
reg,reg_engmnt_secondary,Stakeholders for secondary law,ITA,0.6569037656903766,0.6569037656903766,,-0.6469239214347977,-0.11407014181467832,0.66,"ITA - Stakeholders
for secondary law:
0.66"
reg,reg_engmnt_secondary,Stakeholders for secondary law,InCiSE,0.520230492549365,0.520230492549365,,-0.5123270224159744,-0.090337076997967,0.52,"InCiSE -
Stakeholders for
secondary law: 0.52"
reg,reg_engmnt_secondary,Stakeholders for secondary law,JPN,0.4937238493723849,0.4937238493723849,,-0.4862230747089562,-0.08573424671421682,0.49,"JPN - Stakeholders
for secondary law:
0.49"
reg,reg_engmnt_secondary,Stakeholders for secondary law,KOR,0.8284518828451883,0.8284518828451883,,-0.8158658372235029,-0.14385915974080452,0.83,"KOR - Stakeholders
for secondary law:
0.83"
reg,reg_engmnt_secondary,Stakeholders for secondary law,LTU,0.6150627615062761,0.6150627615062761,,-0.6057185761204794,-0.10680452768635486,0.62,"LTU - Stakeholders
for secondary law:
0.62"
reg,reg_engmnt_secondary,Stakeholders for secondary law,LVA,0.5355648535564853,0.5355648535564853,,-0.5274284200232745,-0.09299986084254028,0.54,"LVA - Stakeholders
for secondary law:
0.54"
reg,reg_engmnt_secondary,Stakeholders for secondary law,MEX,1,1,,-0.984807753012208,-0.1736481776669307,1.00,"MEX - Stakeholders
for secondary law:
1.00"
reg,reg_engmnt_secondary,Stakeholders for secondary law,NLD,0.702928870292887,0.702928870292887,,-0.6922498012805478,-0.12206231735583412,0.70,"NLD - Stakeholders
for secondary law:
0.70"
reg,reg_engmnt_secondary,Stakeholders for secondary law,NOR,0.502092050209205,0.502092050209205,,-0.4944641437718199,-0.08718736953988152,0.50,"NOR - Stakeholders
for secondary law:
0.50"
reg,reg_engmnt_secondary,Stakeholders for secondary law,NZL,0.6569037656903766,0.6569037656903766,,-0.6469239214347977,-0.11407014181467832,0.66,"NZL - Stakeholders
for secondary law:
0.66"
reg,reg_engmnt_secondary,Stakeholders for secondary law,POL,0.6569037656903766,0.6569037656903766,,-0.6469239214347977,-0.11407014181467832,0.66,"POL - Stakeholders
for secondary law:
0.66"
reg,reg_engmnt_secondary,Stakeholders for secondary law,PRT,0.297071129707113,0.297071129707113,,-0.29255795173166016,-0.051585860311096576,0.30,"PRT - Stakeholders
for secondary law:
0.30"
reg,reg_engmnt_secondary,Stakeholders for secondary law,ROU,0.5846582984658298,,0.5846582984658298,-0.5757760251920747,-0.10152484808643981,0.58,"ROU - Stakeholders
for secondary law:
0.58 (imputed)"
reg,reg_engmnt_secondary,Stakeholders for secondary law,SVK,0.8661087866108788,0.8661087866108788,,-0.8529506480063894,-0.15039821245629564,0.87,"SVK - Stakeholders
for secondary law:
0.87"
reg,reg_engmnt_secondary,Stakeholders for secondary law,SVN,0.5983263598326359,0.5983263598326359,,-0.589236437994752,-0.10389828203502546,0.60,"SVN - Stakeholders
for secondary law:
0.60"
reg,reg_engmnt_secondary,Stakeholders for secondary law,SWE,0.4225941422594142,0.4225941422594142,,-0.4161739876746151,-0.07338270269606695,0.42,"SWE - Stakeholders
for secondary law:
0.42"
reg,reg_engmnt_secondary,Stakeholders for secondary law,TUR,0.2594142259414226,0.2594142259414226,,-0.25547314094877366,-0.045046807595605455,0.26,"TUR - Stakeholders
for secondary law:
0.26"
reg,reg_engmnt_secondary,Stakeholders for secondary law,USA,0.9246861924686194,0.9246861924686194,,-0.9106381314464351,-0.1605700722359485,0.92,"USA - Stakeholders
for secondary law:
0.92"
reg,reg_ria_qual,Quality of RIAs,AUS,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"AUS - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,AUT,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"AUT - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,BEL,0,0,,-0,0,0.00,"BEL - Quality of
RIAs: 0.00"
reg,reg_ria_qual,Quality of RIAs,BGR,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"BGR - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,CAN,0.625,0.625,,-0.5412658773652743,0.3124999999999999,0.62,"CAN - Quality of
RIAs: 0.62"
reg,reg_ria_qual,Quality of RIAs,CHE,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"CHE - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,CHL,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"CHL - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,CZE,1,1,,-0.8660254037844388,0.4999999999999998,1.00,"CZE - Quality of
RIAs: 1.00"
reg,reg_ria_qual,Quality of RIAs,DEU,1,1,,-0.8660254037844388,0.4999999999999998,1.00,"DEU - Quality of
RIAs: 1.00"
reg,reg_ria_qual,Quality of RIAs,DNK,1,1,,-0.8660254037844388,0.4999999999999998,1.00,"DNK - Quality of
RIAs: 1.00"
reg,reg_ria_qual,Quality of RIAs,ESP,0.375,0.375,,-0.32475952641916456,0.18749999999999992,0.38,"ESP - Quality of
RIAs: 0.38"
reg,reg_ria_qual,Quality of RIAs,EST,0.625,0.625,,-0.5412658773652743,0.3124999999999999,0.62,"EST - Quality of
RIAs: 0.62"
reg,reg_ria_qual,Quality of RIAs,FIN,0.875,0.875,,-0.7577722283113839,0.4374999999999998,0.88,"FIN - Quality of
RIAs: 0.88"
reg,reg_ria_qual,Quality of RIAs,FRA,0.375,0.375,,-0.32475952641916456,0.18749999999999992,0.38,"FRA - Quality of
RIAs: 0.38"
reg,reg_ria_qual,Quality of RIAs,GBR,0.875,0.875,,-0.7577722283113839,0.4374999999999998,0.88,"GBR - Quality of
RIAs: 0.88"
reg,reg_ria_qual,Quality of RIAs,GRC,0.125,0.125,,-0.10825317547305485,0.06249999999999997,0.12,"GRC - Quality of
RIAs: 0.12"
reg,reg_ria_qual,Quality of RIAs,HRV,0.375,0.375,,-0.32475952641916456,0.18749999999999992,0.38,"HRV - Quality of
RIAs: 0.38"
reg,reg_ria_qual,Quality of RIAs,HUN,0.125,0.125,,-0.10825317547305485,0.06249999999999997,0.12,"HUN - Quality of
RIAs: 0.12"
reg,reg_ria_qual,Quality of RIAs,IRL,0.375,0.375,,-0.32475952641916456,0.18749999999999992,0.38,"IRL - Quality of
RIAs: 0.38"
reg,reg_ria_qual,Quality of RIAs,ISL,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"ISL - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,ISR,0.25,0.25,,-0.2165063509461097,0.12499999999999994,0.25,"ISR - Quality of
RIAs: 0.25"
reg,reg_ria_qual,Quality of RIAs,ITA,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"ITA - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,InCiSE,0.5592105263157895,0.5592105263157895,,-0.48429052185314014,0.27960526315789463,0.56,"InCiSE - Quality of
RIAs: 0.56"
reg,reg_ria_qual,Quality of RIAs,JPN,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"JPN - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,KOR,0.625,0.625,,-0.5412658773652743,0.3124999999999999,0.62,"KOR - Quality of
RIAs: 0.62"
reg,reg_ria_qual,Quality of RIAs,LTU,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"LTU - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,LVA,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"LVA - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,MEX,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"MEX - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,NLD,0.875,0.875,,-0.7577722283113839,0.4374999999999998,0.88,"NLD - Quality of
RIAs: 0.88"
reg,reg_ria_qual,Quality of RIAs,NOR,1,1,,-0.8660254037844388,0.4999999999999998,1.00,"NOR - Quality of
RIAs: 1.00"
reg,reg_ria_qual,Quality of RIAs,NZL,1,1,,-0.8660254037844388,0.4999999999999998,1.00,"NZL - Quality of
RIAs: 1.00"
reg,reg_ria_qual,Quality of RIAs,POL,0.125,0.125,,-0.10825317547305485,0.06249999999999997,0.12,"POL - Quality of
RIAs: 0.12"
reg,reg_ria_qual,Quality of RIAs,PRT,0.125,0.125,,-0.10825317547305485,0.06249999999999997,0.12,"PRT - Quality of
RIAs: 0.12"
reg,reg_ria_qual,Quality of RIAs,ROU,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"ROU - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,SVK,0.5,0.5,,-0.4330127018922194,0.2499999999999999,0.50,"SVK - Quality of
RIAs: 0.50"
reg,reg_ria_qual,Quality of RIAs,SVN,0.125,0.125,,-0.10825317547305485,0.06249999999999997,0.12,"SVN - Quality of
RIAs: 0.12"
reg,reg_ria_qual,Quality of RIAs,SWE,0.75,0.75,,-0.6495190528383291,0.37499999999999983,0.75,"SWE - Quality of
RIAs: 0.75"
reg,reg_ria_qual,Quality of RIAs,TUR,0.25,0.25,,-0.2165063509461097,0.12499999999999994,0.25,"TUR - Quality of
RIAs: 0.25"
reg,reg_ria_qual,Quality of RIAs,USA,0.625,0.625,,-0.5412658773652743,0.3124999999999999,0.62,"USA - Quality of
RIAs: 0.62"
reg,reg_ria_check,Sustainability checks,AUS,0,0,,-0,0,0.00,"AUS - Sustainability
checks: 0.00"
reg,reg_ria_check,Sustainability checks,AUT,0.7777777777777778,0.7777777777777778,,-0.26601566703107615,0.7308720383890397,0.78,"AUT - Sustainability
checks: 0.78"
reg,reg_ria_check,Sustainability checks,BEL,0,0,,-0,0,0.00,"BEL - Sustainability
checks: 0.00"
reg,reg_ria_check,Sustainability checks,BGR,0.4444444444444444,0.4444444444444444,,-0.15200895258918637,0.417641164793737,0.44,"BGR - Sustainability
checks: 0.44"
reg,reg_ria_check,Sustainability checks,CAN,0.6666666666666666,0.6666666666666666,,-0.22801342888377954,0.6264617471906054,0.67,"CAN - Sustainability
checks: 0.67"
reg,reg_ria_check,Sustainability checks,CHE,0.6666666666666666,0.6666666666666666,,-0.22801342888377954,0.6264617471906054,0.67,"CHE - Sustainability
checks: 0.67"
reg,reg_ria_check,Sustainability checks,CHL,0.4444444444444444,0.4444444444444444,,-0.15200895258918637,0.417641164793737,0.44,"CHL - Sustainability
checks: 0.44"
reg,reg_ria_check,Sustainability checks,CZE,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"CZE - Sustainability
checks: 0.56"
reg,reg_ria_check,Sustainability checks,DEU,0.7777777777777778,0.7777777777777778,,-0.26601566703107615,0.7308720383890397,0.78,"DEU - Sustainability
checks: 0.78"
reg,reg_ria_check,Sustainability checks,DNK,0.8888888888888888,0.8888888888888888,,-0.30401790517837274,0.835282329587474,0.89,"DNK - Sustainability
checks: 0.89"
reg,reg_ria_check,Sustainability checks,ESP,0.3333333333333333,0.3333333333333333,,-0.11400671444188977,0.3132308735953027,0.33,"ESP - Sustainability
checks: 0.33"
reg,reg_ria_check,Sustainability checks,EST,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"EST - Sustainability
checks: 0.56"
reg,reg_ria_check,Sustainability checks,FIN,0.8888888888888888,0.8888888888888888,,-0.30401790517837274,0.835282329587474,0.89,"FIN - Sustainability
checks: 0.89"
reg,reg_ria_check,Sustainability checks,FRA,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"FRA - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,GBR,1,1,,-0.3420201433256693,0.9396926207859082,1.00,"GBR - Sustainability
checks: 1.00"
reg,reg_ria_check,Sustainability checks,GRC,0,0,,-0,0,0.00,"GRC - Sustainability
checks: 0.00"
reg,reg_ria_check,Sustainability checks,HRV,0.3333333333333333,0.3333333333333333,,-0.11400671444188977,0.3132308735953027,0.33,"HRV - Sustainability
checks: 0.33"
reg,reg_ria_check,Sustainability checks,HUN,0.1111111111111111,0.1111111111111111,,-0.03800223814729659,0.10441029119843424,0.11,"HUN - Sustainability
checks: 0.11"
reg,reg_ria_check,Sustainability checks,IRL,0.3333333333333333,0.3333333333333333,,-0.11400671444188977,0.3132308735953027,0.33,"IRL - Sustainability
checks: 0.33"
reg,reg_ria_check,Sustainability checks,ISL,0.4444444444444444,0.4444444444444444,,-0.15200895258918637,0.417641164793737,0.44,"ISL - Sustainability
checks: 0.44"
reg,reg_ria_check,Sustainability checks,ISR,0.1111111111111111,0.1111111111111111,,-0.03800223814729659,0.10441029119843424,0.11,"ISR - Sustainability
checks: 0.11"
reg,reg_ria_check,Sustainability checks,ITA,0.4444444444444444,0.4444444444444444,,-0.15200895258918637,0.417641164793737,0.44,"ITA - Sustainability
checks: 0.44"
reg,reg_ria_check,Sustainability checks,InCiSE,0.4415204678362573,0.4415204678362573,,-0.1510088936905733,0.4148935255516729,0.44,"InCiSE -
Sustainability
checks: 0.44"
reg,reg_ria_check,Sustainability checks,JPN,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"JPN - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,KOR,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"KOR - Sustainability
checks: 0.56"
reg,reg_ria_check,Sustainability checks,LTU,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"LTU - Sustainability
checks: 0.56"
reg,reg_ria_check,Sustainability checks,LVA,0.1111111111111111,0.1111111111111111,,-0.03800223814729659,0.10441029119843424,0.11,"LVA - Sustainability
checks: 0.11"
reg,reg_ria_check,Sustainability checks,MEX,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"MEX - Sustainability
checks: 0.56"
reg,reg_ria_check,Sustainability checks,NLD,0.7777777777777778,0.7777777777777778,,-0.26601566703107615,0.7308720383890397,0.78,"NLD - Sustainability
checks: 0.78"
reg,reg_ria_check,Sustainability checks,NOR,0.6666666666666666,0.6666666666666666,,-0.22801342888377954,0.6264617471906054,0.67,"NOR - Sustainability
checks: 0.67"
reg,reg_ria_check,Sustainability checks,NZL,0.8888888888888888,0.8888888888888888,,-0.30401790517837274,0.835282329587474,0.89,"NZL - Sustainability
checks: 0.89"
reg,reg_ria_check,Sustainability checks,POL,0.1111111111111111,0.1111111111111111,,-0.03800223814729659,0.10441029119843424,0.11,"POL - Sustainability
checks: 0.11"
reg,reg_ria_check,Sustainability checks,PRT,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"PRT - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,ROU,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"ROU - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,SVK,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"SVK - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,SVN,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"SVN - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,SWE,0.6666666666666666,0.6666666666666666,,-0.22801342888377954,0.6264617471906054,0.67,"SWE - Sustainability
checks: 0.67"
reg,reg_ria_check,Sustainability checks,TUR,0.2222222222222222,0.2222222222222222,,-0.07600447629459318,0.2088205823968685,0.22,"TUR - Sustainability
checks: 0.22"
reg,reg_ria_check,Sustainability checks,USA,0.5555555555555556,0.5555555555555556,,-0.19001119073648295,0.5220514559921713,0.56,"USA - Sustainability
checks: 0.56"
tax,tax_adminbudget,Administration,AUS,0.4680011214110203,0.4680011214110203,,0.23400056070551012,0.405300860141549,0.47,"AUS -
Administration: 0.47"
tax,tax_adminbudget,Administration,AUT,0.6395384320051919,0.6395384320051919,,0.3197692160025959,0.5538565288129631,0.64,"AUT -
Administration: 0.64"
tax,tax_adminbudget,Administration,BEL,0.5034995505204218,0.5034995505204218,,0.25174977526021086,0.4360434015447317,0.50,"BEL -
Administration: 0.50"
tax,tax_adminbudget,Administration,BGR,0.40528874249883057,0.40528874249883057,,0.20264437124941526,0.35099034687183717,0.41,"BGR -
Administration: 0.41"
tax,tax_adminbudget,Administration,CAN,0.4390120383494829,0.4390120383494829,,0.2195060191747414,0.3801955777778404,0.44,"CAN -
Administration: 0.44"
tax,tax_adminbudget,Administration,CHE,0.9319132004245972,0.9319132004245972,,0.46595660021229857,0.8070605056897604,0.93,"CHE -
Administration: 0.93"
tax,tax_adminbudget,Administration,CHL,0.5546426096496023,0.5546426096496023,,0.2773213048248011,0.48033458997785167,0.55,"CHL -
Administration: 0.55"
tax,tax_adminbudget,Administration,CZE,0.2331023721719099,0.2331023721719099,,0.11655118608595494,0.20187257598328878,0.23,"CZE -
Administration: 0.23"
tax,tax_adminbudget,Administration,DEU,0.07597669117228646,0.07597669117228646,,0.037988345586143224,0.06579774465068498,0.08,"DEU -
Administration: 0.08"
tax,tax_adminbudget,Administration,DNK,0.8115497185458513,0.8115497185458513,,0.4057748592729256,0.7028226726948185,0.81,"DNK -
Administration: 0.81"
tax,tax_adminbudget,Administration,ESP,0.6662283129729853,0.6662283129729853,,0.3331141564864926,0.576970643755055,0.67,"ESP -
Administration: 0.67"
tax,tax_adminbudget,Administration,EST,0.9428726964388628,0.9428726964388628,,0.47143634821943137,0.8165517076507887,0.94,"EST -
Administration: 0.94"
tax,tax_adminbudget,Administration,FIN,0.6824091763395619,0.6824091763395619,,0.3412045881697809,0.5909836824856753,0.68,"FIN -
Administration: 0.68"
tax,tax_adminbudget,Administration,FRA,0.17231630269994924,0.17231630269994924,,0.08615815134997461,0.1492302956243651,0.17,"FRA -
Administration: 0.17"
tax,tax_adminbudget,Administration,GBR,0.6944021559543444,0.6944021559543444,,0.34720107797717215,0.6013699074991459,0.69,"GBR -
Administration: 0.69"
tax,tax_adminbudget,Administration,GRC,0.5833733413693767,0.5833733413693767,,0.2916866706846883,0.5052161335164916,0.58,"GRC -
Administration: 0.58"
tax,tax_adminbudget,Administration,HRV,0.6556874207513227,0.6556874207513227,,0.3278437103756613,0.5678419633125414,0.66,"HRV -
Administration: 0.66"
tax,tax_adminbudget,Administration,HUN,0.7281569404781979,0.7281569404781979,,0.3640784702390989,0.6306024083960728,0.73,"HUN -
Administration: 0.73"
tax,tax_adminbudget,Administration,IRL,0.7519257433760929,0.7519257433760929,,0.3759628716880464,0.651186795523195,0.75,"IRL -
Administration: 0.75"
tax,tax_adminbudget,Administration,ISL,0.6860561590263484,0.6860561590263484,,0.34302807951317416,0.5941420621395945,0.69,"ISL -
Administration: 0.69"
tax,tax_adminbudget,Administration,ISR,0.5423625567877373,0.5423625567877373,,0.2711812783938686,0.4696997522396607,0.54,"ISR -
Administration: 0.54"
tax,tax_adminbudget,Administration,ITA,0.6250533790497302,0.6250533790497302,,0.31252668952486506,0.5413121049783705,0.63,"ITA -
Administration: 0.63"
tax,tax_adminbudget,Administration,InCiSE,0.5876149553087726,0.5876149553087726,,0.29380747765438625,0.5088894789410547,0.59,"InCiSE -
Administration: 0.59"
tax,tax_adminbudget,Administration,JPN,0.18540399707801383,0.18540399707801383,,0.0927019985390069,0.16056457143273584,0.19,"JPN -
Administration: 0.19"
tax,tax_adminbudget,Administration,KOR,0.6610178188059723,0.6610178188059723,,0.3305089094029861,0.5724582234401511,0.66,"KOR -
Administration: 0.66"
tax,tax_adminbudget,Administration,LTU,0.6817706476033827,0.6817706476033827,,0.3408853238016913,0.5904307003790977,0.68,"LTU -
Administration: 0.68"
tax,tax_adminbudget,Administration,LVA,0.6087613569032658,0.6087613569032658,,0.30438067845163286,0.5272027999205136,0.61,"LVA -
Administration: 0.61"
tax,tax_adminbudget,Administration,MEX,1,1,,0.49999999999999994,0.8660254037844387,1.00,"MEX -
Administration: 1.00"
tax,tax_adminbudget,Administration,NLD,0.4085141967056334,0.4085141967056334,,0.20425709835281666,0.3537836721536718,0.41,"NLD -
Administration: 0.41"
tax,tax_adminbudget,Administration,NOR,0.7810063790254986,0.7810063790254986,,0.39050318951274926,0.6763713647537798,0.78,"NOR -
Administration: 0.78"
tax,tax_adminbudget,Administration,NZL,0.3751011427225787,0.3751011427225787,,0.18755057136128933,0.3248471185863256,0.38,"NZL -
Administration: 0.38"
tax,tax_adminbudget,Administration,POL,0,0,,0,0,0.00,"POL -
Administration: 0.00"
tax,tax_adminbudget,Administration,PRT,0.34249198077541204,0.34249198077541204,,0.171245990387706,0.2966067559439584,0.34,"PRT -
Administration: 0.34"
tax,tax_adminbudget,Administration,ROU,0.603830527965135,,0.603830527965135,0.30191526398256746,0.5229325767983769,0.60,"ROU -
Administration: 0.60
(imputed)"
tax,tax_adminbudget,Administration,SVK,0.609416494594214,,0.609416494594214,0.30470824729710694,0.5277701658038514,0.61,"SVK -
Administration: 0.61
(imputed)"
tax,tax_adminbudget,Administration,SVN,0.6417584709200199,0.6417584709200199,,0.3208792354600099,0.5557791389105942,0.64,"SVN -
Administration: 0.64"
tax,tax_adminbudget,Administration,SWE,0.8867277887810971,0.8867277887810971,,0.4433638943905485,0.7679287913260321,0.89,"SWE -
Administration: 0.89"
tax,tax_adminbudget,Administration,TUR,0.8265398100868031,0.8265398100868031,,0.4132699050434015,0.7158044727743369,0.83,"TUR -
Administration: 0.83"
tax,tax_adminbudget,Administration,USA,0.923659027772627,0.923659027772627,,0.46182951388631344,0.7999121824859313,0.92,"USA -
Administration: 0.92"
tax,tax_debt_total,Tax debt,AUS,0.955871392526812,0.955871392526812,,0.955871392526812,1.0612304285637774e-16,0.96,AUS - Tax debt: 0.96
tax,tax_debt_total,Tax debt,AUT,0.9694880852568988,0.9694880852568988,,0.9694880852568988,1.0763479943519658e-16,0.97,AUT - Tax debt: 0.97
tax,tax_debt_total,Tax debt,BEL,0.9164103379093016,0.9164103379093016,,0.9164103379093016,1.0174198571514266e-16,0.92,BEL - Tax debt: 0.92
tax,tax_debt_total,Tax debt,BGR,0.8620309357351132,0.8620309357351132,,0.8620309357351132,9.570465927922914e-17,0.86,BGR - Tax debt: 0.86
tax,tax_debt_total,Tax debt,CAN,0.939876941007633,0.939876941007633,,0.939876941007633,1.0434730202209341e-16,0.94,CAN - Tax debt: 0.94
tax,tax_debt_total,Tax debt,CHE,0.9994135983009068,0.9994135983009068,,0.9994135983009068,1.109571987957144e-16,1.00,CHE - Tax debt: 1.00
tax,tax_debt_total,Tax debt,CHL,0.4739783531616037,0.4739783531616037,,0.4739783531616037,5.262216808539263e-17,0.47,CHL - Tax debt: 0.47
tax,tax_debt_total,Tax debt,CZE,0.9272745764617076,0.9272745764617076,,0.9272745764617076,1.029481584937328e-16,0.93,CZE - Tax debt: 0.93
